n,kernel,alpha,lambda,strategy,seed,board_id,initial_on,det_solvable,solved,presses_used,time_ms,time_per_action_ms,rescued,broken
5,exp,0.05,0.5,risk_averse_greedy,42,69,11,1,1,11,0.3128000244032591,0.0284363658548417,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,70,1,0,1,1,0.0360000121872872,0.0360000121872872,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,71,12,1,1,16,0.4200999974273145,0.0262562498392071,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,72,22,0,1,21,0.5423999973572791,0.0258285713027275,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,73,10,0,1,11,0.2889000170398503,0.0262636379127136,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,74,15,1,1,16,0.4186999867670238,0.0261687491729389,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,75,4,0,1,5,0.1388999808114022,0.0277799961622804,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,76,3,0,1,5,0.1395000144839286,0.0279000028967857,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,77,15,1,1,17,0.4414999857544899,0.0259705873973229,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,78,8,0,1,8,0.2398000215180218,0.0299750026897527,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,79,16,0,1,21,1.548900007037446,0.0737571431922593,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,80,13,0,1,17,0.4358000005595386,0.025635294150561,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,81,24,0,1,23,0.597400008700788,0.0259739134217733,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,82,4,0,1,6,0.1625000149942934,0.0270833358323822,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,83,1,0,1,2,0.0624000094830989,0.0312000047415494,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,84,15,0,1,18,0.4649999900721013,0.0258333327817834,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,85,14,1,1,17,0.4363000043667853,0.0256647061392226,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,86,4,0,1,4,0.1148000010289251,0.0287000002572312,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,87,13,0,1,13,0.333599979057908,0.0256615368506083,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,88,20,0,1,21,0.5467000009957701,0.0260333333807509,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,89,15,0,1,15,0.3836000105366111,0.025573334035774,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,90,17,0,1,18,0.4751999804284423,0.0263999989126912,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,91,5,0,1,5,0.136200018459931,0.0272400036919862,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,92,19,0,1,19,0.4869000113103539,0.0256263163847554,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,93,6,0,1,6,0.164600001880899,0.0274333336468165,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,94,15,0,1,15,0.3895000263582915,0.0259666684238861,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,95,8,1,1,8,0.2160000149160623,0.0270000018645077,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,96,17,0,1,17,0.4458999901544302,0.0262294111855547,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,97,1,0,1,1,0.0389000051654875,0.0389000051654875,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,98,7,0,1,10,0.2643000043462962,0.0264300004346296,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,99,22,0,1,24,0.6107999943196774,0.0254499997633198,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,0,3,0,1,2,0.1766000059433281,0.088300002971664,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,1,3,0,1,3,0.1232000067830085,0.0410666689276695,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,2,10,1,1,9,0.2850000164471566,0.0316666684941285,0,0
5,exp,0.05,2.0,risk_averse_greedy,42,3,10,0,1,13,0.3612999862525612,0.0277923066348124,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,4,16,0,1,21,0.5502999993041158,0.0262047618716245,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,5,25,1,1,22,0.6206999823916703,0.0282136355632577,0,0
5,exp,0.05,2.0,risk_averse_greedy,42,6,3,0,1,4,0.1311999803874641,0.032799995096866,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,7,12,0,1,14,0.4072999872732907,0.0290928562338064,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,8,15,0,1,26,0.7012000132817775,0.0269692312800683,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,9,21,0,1,18,0.4906000103801489,0.0272555561322304,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,10,8,0,1,24,0.6603999936487526,0.0275166664020313,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,11,17,0,1,24,0.6468999781645834,0.0269541657568576,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,12,13,0,1,16,0.443900004029274,0.0277437502518296,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,13,3,0,1,3,0.093899987405166,0.031299995801722,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,14,11,0,1,27,0.7341000018641353,0.0271888889579309,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,15,24,1,1,31,0.829399999929592,0.0267548387074061,0,0
5,exp,0.05,2.0,risk_averse_greedy,42,16,24,0,1,23,0.6396999815478921,0.0278130426759953,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,17,2,0,1,3,0.091399997472763,0.0304666658242543,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,18,25,1,1,29,0.7722000009380281,0.0266275862392423,0,0
5,exp,0.05,2.0,risk_averse_greedy,42,19,16,0,1,17,0.4558000073302537,0.0268117651370737,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,20,14,0,1,29,0.7627000159118325,0.0263000005486838,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,21,24,0,1,34,0.8799000061117113,0.025879411944462,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,22,3,1,1,6,0.16739999409765,0.027899999016275,0,0
5,exp,0.05,2.0,risk_averse_greedy,42,23,14,0,1,16,0.4176000074949115,0.0261000004684319,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,24,19,0,1,25,0.6401999853551388,0.0256079994142055,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,25,22,0,1,25,0.6420999998226762,0.025683999992907,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,26,25,1,1,34,0.8849000150803477,0.0260264710317749,0,0
5,exp,0.05,2.0,risk_averse_greedy,42,27,18,1,1,18,0.4692999937105924,0.0260722218728106,0,0
5,exp,0.05,2.0,risk_averse_greedy,42,28,7,0,1,12,0.3174000012222677,0.0264500001018556,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,29,4,0,1,12,0.3207000263500958,0.0267250021958413,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,30,9,0,1,18,0.4770999948959797,0.0265055552719988,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,31,7,1,1,14,0.367600005120039,0.0262571432228599,0,0
5,exp,0.05,2.0,risk_averse_greedy,42,32,10,0,1,10,0.2855999919120222,0.0285599991912022,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,33,14,0,1,20,0.5189000221434981,0.0259450011071749,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,34,8,0,1,22,0.5719000182580203,0.0259954553753645,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,35,24,0,1,21,0.5443999834824353,0.0259238087372588,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,36,16,0,1,20,0.5179999861866236,0.0258999993093311,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,37,20,1,1,25,0.659500015899539,0.0263800006359815,0,0
5,exp,0.05,2.0,risk_averse_greedy,42,38,7,0,1,16,0.4163999983575195,0.0260249998973449,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,39,6,0,1,10,0.2693999849725514,0.0269399984972551,1,0
5,exp,0.05,2.0,risk_averse_greedy,42,40,23,0,1,29,0.7435999868903309,0.0256413788582872,1,0
