n,kernel,alpha,lambda,strategy,seed,board_id,initial_on,det_solvable,solved,presses_used,time_ms,time_per_action_ms,rescued,broken
5,exp,0.05,0.0001,greedy,42,72,22,0,1,21,0.3161999920848757,0.0150571424802321,1,0
5,exp,0.05,0.0001,greedy,42,73,10,0,1,10,0.1530000008642673,0.0153000000864267,1,0
5,exp,0.05,0.0001,greedy,42,74,15,1,1,15,0.2317999897059053,0.0154533326470603,0,0
5,exp,0.05,0.0001,greedy,42,75,4,0,1,4,0.0686999992467463,0.0171749998116865,1,0
5,exp,0.05,0.0001,greedy,42,76,3,0,1,4,0.072900002123788,0.018225000530947,1,0
5,exp,0.05,0.0001,greedy,42,77,15,1,1,15,0.233800004934892,0.0155866669956594,0,0
5,exp,0.05,0.0001,greedy,42,78,8,0,1,8,0.1267000043299049,0.0158375005412381,1,0
5,exp,0.05,0.0001,greedy,42,79,16,0,1,19,0.2888999879360199,0.0152052625229484,1,0
5,exp,0.05,0.0001,greedy,42,80,13,0,1,19,0.27860002592206,0.0146631592590557,1,0
5,exp,0.05,0.0001,greedy,42,81,24,0,1,27,0.410199980251491,0.0151925918611663,1,0
5,exp,0.05,0.0001,greedy,42,82,4,0,1,4,0.0714000198058784,0.0178500049514696,1,0
5,exp,0.05,0.0001,greedy,42,83,1,0,1,2,0.0402000150643289,0.0201000075321644,1,0
5,exp,0.05,0.0001,greedy,42,84,15,0,1,15,0.2381999802310019,0.0158799986820667,1,0
5,exp,0.05,0.0001,greedy,42,85,14,1,1,17,0.2691000117920339,0.0158294124583549,0,0
5,exp,0.05,0.0001,greedy,42,86,4,0,1,5,0.0893000105861574,0.0178600021172314,1,0
5,exp,0.05,0.0001,greedy,42,87,13,0,1,15,0.2289999974891543,0.0152666664992769,1,0
5,exp,0.05,0.0001,greedy,42,88,20,0,1,24,0.3697999927680939,0.0154083330320039,1,0
5,exp,0.05,0.0001,greedy,42,89,15,0,1,20,0.3280999953858554,0.0164049997692927,1,0
5,exp,0.05,0.0001,greedy,42,90,17,0,1,18,0.2743999939411878,0.0152444441078437,1,0
5,exp,0.05,0.0001,greedy,42,91,5,0,1,5,0.095399998826906,0.0190799997653812,1,0
5,exp,0.05,0.0001,greedy,42,92,19,0,1,18,0.2702999918255955,0.015016666212533,1,0
5,exp,0.05,0.0001,greedy,42,93,6,0,1,6,0.0952999980654567,0.0158833330109094,1,0
